zaman,kur,alis,satis
1732633033,XPT,1020.7387,1059.2998
1732719416,XPT,1031.9007,1065.3026
1732805756,XPT,1027.5725,1060.6572
1732892335,XPT,1031.2958,1069.4187
1732978489,XPT,996.381,1138.9217
1733064994,XPT,997.8332,1140.39
1733151403,XPT,1041.1943,1074.2095
1733237925,XPT,1053.259,1092.2635
1733324340,XPT,1039.5568,1072.6682
1733410665,XPT,1034.9131,1074.1108
1733497179,XPT,1027.6456,1060.9498
1733583300,XPT,978.0561,1120.822
1733669950,XPT,979.4906,1122.2768
1733756251,XPT,1055.5913,1090.3106
1733842733,XPT,1032.2123,1071.3158
1733929101,XPT,1037.4626,1078.3032
1734015445,XPT,1031.8246,1074.9966
1734101985,XPT,1021.654,1060.04
1734188128,XPT,980.2223,1119.686
1734274521,XPT,981.5973,1121.0688
1734361022,XPT,1043.7952,1078.6692
1734447406,XPT,1033.5871,1072.9499
1734534000,XPT,1033.3303,1068.2603
1734620393,XPT,1028.623,1063.5098
1734706468,XPT,1036.2493,1071.3705
1734792975,XPT,980.3738,1129.0767
1734879498,XPT,981.7778,1130.5038
1734965764,XPT,1050.7227,1088.9543
1735052121,XPT,1052.9435,1091.5615
1735138763,XPT,1057.7876,1095.7309
1735225130,XPT,1047.8665,1086.071
1735311345,XPT,1026.0128,1069.6652
1735397687,XPT,973.2099,1125.3848
1735484240,XPT,974.55,1126.7464
1735570482,XPT,1022.9242,1063.2524
1735656893,XPT,1015.3462,1055.5425
1735743248,XPT,968.5497,1114.5271
1735829924,XPT,1033.3281,1069.9448
1735916204,XPT,1052.3863,1089.2871
1736002578,XPT,1005.1447,1150.21
1736088901,XPT,1006.5323,1151.6067
1736175560,XPT,1053.442,1093.4429
1736256356,XPT,1067.2635,1103.0794
1736348166,XPT,1067.0654,1105.4551
1736434675,XPT,1068.4464,1106.9864
1736521168,XPT,1071.3085,1112.0459
1736607369,XPT,1038.6607,1182.2883
1736693687,XPT,1040.0819,1183.7107
1736780071,XPT,1082.3903,1124.3584
1736866514,XPT,1061.7588,1100.132
1736952994,XPT,1055.9483,1092.6807
1737039346,XPT,1059.4389,1097.8725
1737125969,XPT,1059.0382,1099.6303
1737212081,XPT,1009.7861,1161.436
1737298608,XPT,1011.0264,1162.6738
1737384905,XPT,1059.6606,1099.8782
