zaman,kur,alis,satis
1741061874,NOK,3.1589,3.3389
1741061874,SAR,9.4524,9.9869
1741062950,USD,35.44,37.454
1741062950,EUR,37.1269,39.2518
1741062950,GBP,44.9698,47.5479
1741062950,XAU,3259.35,3478.29
1741062950,AUD,21.9551,23.214
1741062950,DKK,4.9785,5.262
1741062950,SEK,3.3635,3.556
1741062950,CHF,39.5315,41.8014
1741062950,JPY,0.23768,0.2512
1741062950,CAD,24.4296,25.8268
1741062950,KWD,114.804,121.5645
1741062950,NOK,3.1592,3.3398
1741062950,SAR,9.4469,9.9896
1741063675,USD,35.4425,37.4529
1741063675,EUR,37.1402,39.2469
1741063675,GBP,44.9766,47.5539
1741063675,XAU,3261.97,3481.08
1741063675,AUD,21.9566,23.217
1741063675,DKK,4.9796,5.2625
1741063675,SEK,3.3644,3.5561
1741063675,CHF,39.5476,41.8188
1741063675,JPY,0.23782,0.25133
1741063675,CAD,24.428,25.8242
1741063675,KWD,114.8122,121.5608
1741063675,NOK,3.1592,3.3397
1741063675,SAR,9.4501,9.9866
1741064039,USD,35.4397,37.457
1741064039,EUR,37.1373,39.2549
1741064039,GBP,44.9765,47.5629
1741064039,XAU,3262.37,3481.51
1741064039,AUD,21.962,23.2121
1741064039,DKK,4.9792,5.2631
1741064039,SEK,3.364,3.5566
1741064039,CHF,39.5532,41.8094
1741064039,JPY,0.23766,0.25122
1741064039,CAD,24.4294,25.8289
1741064039,KWD,114.803,121.5742
1741064039,NOK,3.1587,3.34
1741064039,SAR,9.4468,9.9904
1741064391,USD,35.4391,37.4565
1741064391,EUR,37.1331,39.2507
1741064391,GBP,44.9864,47.5548
1741064391,XAU,3261.81,3480.91
1741064391,AUD,21.951,23.2155
1741064391,DKK,4.9787,5.2627
1741064391,SEK,3.363,3.5562
1741064391,CHF,39.5437,41.8228
1741064391,JPY,0.23761,0.25115
1741064391,CAD,24.4256,25.8178
1741064391,KWD,114.7639,121.5331
1741064391,NOK,3.1587,3.3399
1741064391,SAR,9.4492,9.9876
