zaman,kur,alis,satis
1746573993,XAU,4120.8308,4309.9335
1746573993,XAG,39.9722,42.5708
1746573993,XPD,1132.3268,1311.83
1746573993,XPT,1185.6372,1288.5303
1746574544,USD,37.9497,39.5197
1746574544,EUR,42.8908,45.0287
1746574544,GBP,50.5167,52.9829
1746574544,JPY,0.2656,0.2795
1746574544,SAR,10.208,10.6271
1746574544,CHF,46.0475,48.4271
1746574544,NOK,3.7208,3.8826
1746574544,SEK,3.9604,4.1912
1746574544,CAD,27.5378,29.1504
1746574544,AUD,24.4179,26.3626
1746574544,DKK,5.7888,6.0699
1746574544,XAU,4120.8308,4309.9335
1746574544,XAG,39.9722,42.5708
1746574544,XPD,1133.6506,1307.7178
1746574544,XPT,1185.9634,1288.3856
1746575009,USD,37.9497,39.5197
1746575009,EUR,42.8678,45.017
1746575009,GBP,50.4937,52.9633
1746575009,JPY,0.2655,0.2794
1746575009,SAR,10.208,10.6271
1746575009,CHF,46.0031,48.3749
1746575009,NOK,3.7161,3.8784
1746575009,SEK,3.9584,4.1853
1746575009,CAD,27.5298,29.1399
1746575009,AUD,24.4025,26.3508
1746575009,DKK,5.7863,6.0674
1746575009,XAU,4119.2346,4308.0572
1746575009,XAG,39.9607,42.5708
1746575009,XPD,1132.4496,1309.2267
1746575009,XPT,1186.4929,1288.8938
1746575351,USD,37.9497,39.5197
1746575351,EUR,42.8754,45.0248
1746575351,GBP,50.5013,52.9672
1746575351,JPY,0.2655,0.2795
1746575351,SAR,10.208,10.6271
1746575351,CHF,46.0142,48.3865
1746575351,NOK,3.7158,3.8792
1746575351,SEK,3.9577,4.1847
1746575351,CAD,27.5278,29.1399
1746575351,AUD,24.414,26.3547
1746575351,DKK,5.787,6.0686
1746575351,XAU,4122.5459,4311.3094
1746575351,XAG,39.9991,42.6021
1746575351,XPD,1131.5364,1308.2807
1746575351,XPT,1186.0555,1288.5772
1746575695,USD,37.9497,39.5197
1746575695,EUR,42.8716,45.0209
1746575695,GBP,50.5244,52.9672
1746575695,JPY,0.2656,0.2795
1746575695,SAR,10.208,10.6271
1746575695,CHF,46.0197,48.3923
1746575695,NOK,3.7162,3.8793
1746575695,SEK,3.9574,4.1852
1746575695,CAD,27.5318,29.142
1746575695,AUD,24.4179,26.3626
1746575695,DKK,5.787,6.0679
1746575695,XAU,4129.5445,4318.3103
1746575695,XAG,40.0681,42.6724
1746575695,XPD,1134.0765,1309.6996
1746575695,XPT,1185.5758,1288.4677
1746576038,USD,37.9497,39.5197
1746576038,EUR,42.8754,45.0131
1746576038,GBP,50.5129,52.9555
1746576038,JPY,0.2655,0.2795
1746576038,SAR,10.208,10.6271
1746576038,CHF,46.0086,48.3807
1746576038,NOK,3.7181,3.8786
1746576038,SEK,3.958,4.1832
1746576038,CAD,27.5238,29.1358
1746576038,AUD,24.4102,26.343
1746576038,DKK,5.7868,6.0675
1746576038,XAU,4129.9972,4318.4471
1746576038,XAG,40.0336,42.6451
1746576038,XPD,1133.2515,1312.7721
1746576038,XPT,1185.4531,1288.3426
1746582054,USD,37.9497,39.5197
1746582054,EUR,42.8639,45.0092
1746582054,GBP,50.4783,52.9399
1746582054,JPY,0.2656,0.2795
1746582054,SAR,10.208,10.6271
1746582054,CHF,45.992,48.3343
1746582054,NOK,3.7171,3.8768
1746582054,SEK,3.9569,4.1815
1746582054,CAD,27.496,29.1043
1746582054,AUD,24.3565,26.3
1746582054,DKK,5.7854,6.0665
1746582054,XAU,4094.7971,4282.2856
1746582054,XAG,39.7496,42.3675
