zaman,kur,alis,satis
1736895140,SAR,9.15307,9.81985
1736895140,SEK,3.06952,3.28328
1736895140,USD,33.999,36.699
1736895140,XAG,32.532,35.451
1736895140,XAU,2898.772,3145.236
1736895140,XPT,1026.758,1115.236
1736895140,ZAR,1.8097,1.9414
1736895499,AED,9.35477,10.03594
1736895499,AUD,21.2673,22.7031
1736895499,CAD,23.9259,25.5357
1736895499,CHF,37.6038,40.1578
1736895499,CNY,4.68354,4.99748
1736895499,DKK,4.74274,5.06253
1736895499,EUR,35.0414,37.8351
1736895499,GBP,41.5186,44.8303
1736895499,JPY,21.7344,23.1991
1736895499,KWD,111.3015,119.473
1736895499,NOK,3.01558,3.22741
1736895499,PLN,8.2855,8.8583
1736895499,RON,7.1051,7.5991
1736895499,RUB,0.3316,0.35694
1736895499,SAR,9.15366,9.82043
1736895499,SEK,3.06917,3.27992
1736895499,USD,34.001,36.701
1736895499,XAG,32.534,35.453
1736895499,XAU,2898.959,3145.425
1736895499,XPT,1026.825,1115.302
1736895499,ZAR,1.81,1.9415
1736896459,AED,9.35459,10.03576
1736896459,AUD,21.2721,22.6999
1736896459,CAD,23.9254,25.5316
1736896459,CHF,37.6402,40.1659
1736896459,CNY,4.68346,4.99739
1736896459,DKK,4.74376,5.0623
1736896459,EUR,35.0442,37.8307
1736896459,GBP,41.5144,44.8185
1736896459,JPY,21.7381,23.1972
1736896459,KWD,111.2994,119.4748
1736896459,NOK,3.01502,3.22066
1736896459,PLN,8.2914,8.8583
1736896459,RON,7.1041,7.598
1736896459,RUB,0.33159,0.35694
1736896459,SAR,9.15348,9.82026
1736896459,SEK,3.06985,3.27792
1736896459,USD,34,36.7
1736896459,XAG,32.663,35.289
1736896459,XAU,2910.944,3142.669
1736896459,XPT,1025.308,1111.637
1736896459,ZAR,1.8105,1.9405
1736897059,AED,9.35459,10.03576
1736897059,AUD,21.2603,22.6872
1736897059,CAD,23.9221,25.5281
1736897059,CHF,37.6319,40.1571
1736897059,CNY,4.68346,4.99739
1736897059,DKK,4.74284,5.06125
1736897059,EUR,35.0374,37.8234
1736897059,GBP,41.511,44.8111
1736897059,JPY,21.734,23.1928
1736897059,KWD,111.2994,119.4709
1736897059,NOK,3.01436,3.22109
1736897059,PLN,8.2938,8.8585
1736897059,RON,7.1074,7.596
1736897059,RUB,0.33159,0.35694
1736897059,SAR,9.15348,9.82026
1736897059,SEK,3.06988,3.27836
1736897059,USD,34,36.7
1736897059,XAG,32.653,35.289
1736897059,XAU,2909.976,3141.753
1736897059,XPT,1025.974,1116.592
1736897059,ZAR,1.8113,1.9389
1736897419,AED,9.35401,10.03518
1736897419,AUD,21.2524,22.6789
1736897419,CAD,23.9172,25.523
1736897419,CHF,37.6254,40.1548
1736897419,CNY,4.68316,4.99709
1736897419,DKK,4.74202,5.06039
1736897419,EUR,35.0317,37.8175
1736897419,GBP,41.5016,44.8048
1736897419,JPY,21.7299,23.1885
1736897419,KWD,111.2888,119.4639
1736897419,NOK,3.01428,3.2201
1736897419,PLN,8.2924,8.8567
1736897419,RON,7.107,7.595
1736897419,RUB,0.33157,0.35692
1736897419,SAR,9.15291,9.81969
1736897419,SEK,3.06947,3.2777
1736897419,USD,33.998,36.698
1736897419,XAG,32.626,35.245
1736897419,XAU,2909.14,3140.7
1736897419,XPT,1025.385,1116.279
1736897419,ZAR,1.8112,1.9387
1736897779,AED,9.35455,10.03572
1736897779,AUD,21.2589,22.6857
1736897779,CAD,23.9236,25.5298
1736897779,CHF,37.6276,40.1526
1736897779,CNY,4.68344,4.99737
1736897779,DKK,4.74243,5.06081
1736897779,EUR,35.0372,37.8196
1736897779,GBP,41.5074,44.8073
1736897779,JPY,21.7298,23.1868
1736897779,KWD,111.2953,119.4704
1736897779,NOK,3.01429,3.22051
1736897779,PLN,8.2937,8.8568
1736897779,RON,7.1067,7.5947
1736897779,RUB,0.33159,0.35694
1736897779,SAR,9.15271,9.81944
1736897779,SEK,3.07014,3.27946
1736897779,USD,34,36.7
1736897779,XAG,32.634,35.253
1736897779,XAU,2909.539,3141.2
1736897779,XPT,1026.604,1116.364
1736897779,ZAR,1.8113,1.9389
1736898139,AED,9.35503,10.0362
1736898139,AUD,21.2613,22.6882
1736898139,CAD,23.9232,25.5292
1736898139,CHF,37.6254,40.1501
1736898139,CNY,4.68367,4.99761
1736898139,DKK,4.74261,5.06091
1736898139,EUR,35.0356,37.8214
1736898139,GBP,41.5096,44.8131
1736898139,JPY,21.7254,23.1821
1736898139,KWD,111.301,119.4761
1736898139,NOK,3.0146,3.22106
1736898139,PLN,8.2927,8.8578
1736898139,RON,7.106,7.5946
1736898139,RUB,0.33161,0.35695
1736898139,SAR,9.15318,9.8199
1736898139,SEK,3.06999,3.27956
1736898139,USD,34.002,36.702
1736898139,XAG,32.625,35.252
1736898139,XAU,2909.656,3141.326
1736898139,XPT,1025.87,1115.898
1736898139,ZAR,1.8108,1.9393
1736898499,AED,9.35489,10.03606
1736898499,AUD,21.2504,22.6781
1736898499,CAD,23.9212,25.5253
1736898499,CHF,37.6249,40.1495
1736898499,CNY,4.68361,4.99754
1736898499,DKK,4.74241,5.0607
1736898499,EUR,35.0351,37.8208
1736898499,GBP,41.5022,44.8015
1736898499,JPY,21.7237,23.1818
1736898499,KWD,111.2958,119.4706
1736898499,NOK,3.01501,3.22104
1736898499,PLN,8.2922,8.8569
1736898499,RON,7.1069,7.5945
1736898499,RUB,0.3316,0.36486
1736898499,SAR,9.15305,9.81977
1736898499,SEK,3.06981,3.27919
1736898499,USD,34.001,36.701
1736898499,XAG,32.601,35.221
1736898499,XAU,2908.754,3140.438
1736898499,XPT,1025.308,1115.529
1736898499,ZAR,1.8111,1.937
1736898739,AED,9.35462,10.03579
1736898739,AUD,21.2524,22.6789
1736898739,CAD,23.9205,25.5246
1736898739,CHF,37.6196,40.144
1736898739,CNY,4.68347,4.9974
1736898739,DKK,4.74148,5.0598
1736898739,EUR,35.0273,37.8125
1736898739,GBP,41.4975,44.7966
1736898739,JPY,21.7244,23.1826
1736898739,KWD,111.1701,119.6457
1736898739,NOK,3.01455,3.22076
1736898739,PLN,8.291,8.856
1736898739,RON,7.1061,7.5939
1736898739,RUB,0.33159,0.36485
1736898739,SAR,9.15351,9.82029
1736898739,SEK,3.06865,3.27819
1736898739,USD,34,36.7
1736898739,XAG,32.597,35.214
1736898739,XAU,2908.854,3140.435
1736898739,XPT,1026.218,1116.124
1736898739,ZAR,1.8106,1.9391
1736901259,AED,9.36042,10.04159
1736901259,AUD,21.2577,22.6836
1736901259,CAD,23.9353,25.5394
1736901259,CHF,37.6512,40.1762
1736901259,CNY,4.68637,5.00031
1736901259,DKK,4.74403,5.06225
1736901259,EUR,35.0492,37.8307
1736901259,GBP,41.5201,44.8189
1736901259,JPY,21.7558,23.2137
1736901259,KWD,111.3687,119.5402
1736901259,NOK,3.01862,3.22342
1736901259,PLN,8.2947,8.8556
1736901259,RON,7.1091,7.5968
1736901259,RUB,0.3318,0.36507
1736901259,SAR,9.15919,9.82596
1736901259,SEK,3.07146,3.27992
1736901259,USD,34.022,36.722
1736901259,XAG,32.573,35.197
1736901259,XAU,2909.424,3140.918
1736901259,XPT,1027.801,1115.378
1736901259,ZAR,1.8147,1.9384
1736906420,AED,9.36074,10.04192
1736906420,AUD,21.2558,22.6816
1736906420,CAD,23.9328,25.5367
1736906420,CHF,37.6567,40.1819
1736906420,CNY,4.68635,5.00013
1736906420,DKK,4.74341,5.06151
1736906420,EUR,35.0436,37.8283
1736906420,GBP,41.5046,44.8057
1736906420,JPY,21.7579,23.2159
1736906420,KWD,111.369,119.5441
1736906420,NOK,3.0165,3.22004
1736906420,PLN,8.2942,8.8546
1736906420,RON,7.1098,7.5931
1736906420,RUB,0.33181,0.36508
1736906420,SAR,9.15951,9.82628
1736906420,SEK,3.07162,3.27892
1736906420,USD,34.023,36.723
1736906420,XAG,32.535,35.157
1736906420,XAU,2906.055,3137.109
1736906420,XPT,1025.475,1115.249
1736906420,ZAR,1.8145,1.9371
1736909059,AED,9.3613,10.04247
1736909059,AUD,21.2584,22.6842
1736909059,CAD,23.9309,25.5346
1736909059,CHF,37.6424,40.1665
1736909059,CNY,4.6865,5.00027
1736909059,DKK,4.74271,5.06074
1736909059,EUR,35.0389,37.8231
1736909059,GBP,41.4935,44.7898
1736909059,JPY,21.7551,23.2128
1736909059,KWD,111.372,119.5469
1736909059,NOK,3.01599,3.21974
1736909059,PLN,8.2933,8.8525
1736909059,RON,7.1087,7.5923
1736909059,RUB,0.33183,0.3651
1736909059,SAR,9.16054,9.82735
1736909059,SEK,3.07139,3.27845
1736909059,USD,34.025,36.725
1736909059,XAG,32.526,35.143
1736909059,XAU,2907.58,3138.67
1736909059,XPT,1024.738,1113.966
1736909059,ZAR,1.8136,1.9362
1736909899,AED,9.36076,10.04193
1736909899,AUD,21.2572,22.683
1736909899,CAD,23.9312,25.535
1736909899,CHF,37.6402,40.1643
1736909899,CNY,4.68623,5.00007
1736909899,DKK,4.74217,5.06018
