zaman,kur,alis,satis
1722264121,XAU,2467.711268,2618.915286
1722350495,XAU,2471.225263,2622.424458
1722436895,XAU,2511.536541,2662.85887
1722523285,XAU,2523.104318,2674.218959
1722609882,XAU,2552.949163,2704.177293
1722696054,XAU,2512.318529,2720.787318
1722782489,XAU,2512.318529,2720.787318
1722868917,XAU,2493.1895,2644.628534
1722955310,XAU,2532.112219,2684.555298
1723041564,XAU,2513.851019,2664.979163
1723128172,XAU,2521.703221,2673.247707
1723214381,XAU,2549.470212,2700.504477
1723300910,XAU,2520.165748,2731.593732
1723387286,XAU,2520.165748,2731.593732
1723473896,XAU,2560.147984,2711.628491
1723560187,XAU,2588.113661,2739.216406
1723646560,XAU,2588.033608,2754.78633
1723732791,XAU,2591.914642,2743.679355
1723819308,XAU,2601.683419,2753.393478
1723905583,XAU,2619.719824,2830.053916
1723992061,XAU,2619.719824,2830.053916
1724078388,XAU,2629.878762,2781.552812
1724164921,XAU,2674.73412,2825.808252
1724251300,XAU,2668.547817,2819.488205
1724337579,XAU,2657.0544,2808.495041
1724424249,XAU,2661.810992,2813.172223
1724510564,XAU,2650.530805,2862.384369
1724596817,XAU,2650.530805,2862.384369
1724683397,XAU,2688.589806,2839.947822
1724769667,XAU,2677.391639,2828.332991
1724856183,XAU,2665.419131,2819.093496
1724942419,XAU,2671.042599,2829.734867
1725029051,XAU,2661.971643,2867.963736
1725115496,XAU,2642.418819,2852.474019
1725201830,XAU,2642.418819,2852.474019
1725288050,XAU,2660.908334,2812.258313
1725374372,XAU,2656.002887,2807.18022
1725460957,XAU,2652.71555,2803.774892
1725547299,XAU,2677.857057,2828.754042
1725633857,XAU,2671.355475,2826.070813
1725720217,XAU,2621.556787,2838.70194
1725806636,XAU,2621.556787,2838.70194
1725892937,XAU,2659.260221,2812.345605
1725979474,XAU,2668.554143,2821.133807
1726065758,XAU,2671.064415,2840.879373
1726152023,XAU,2670.213186,2825.169327
1726238424,XAU,2719.064198,2871.856052
1726324805,XAU,2701.802235,2921.692154
1726411450,XAU,2701.802235,2921.692154
1726497720,XAU,2746.101415,2897.825433
1726584176,XAU,2746.397517,2898.318614
1726670383,XAU,2737.635356,2908.175804
1726756785,XAU,2753.344675,2907.723267
1726843352,XAU,2790.767597,2944.652043
1726929818,XAU,2770.608576,2990.344692
1727016016,XAU,2770.608576,2990.344692
1727102534,XAU,2807.278634,2959.515512
1727188910,XAU,2809.373528,2961.647057
1727275249,XAU,2832.960376,3002.303304
1727361710,XAU,2872.062408,3026.725206
1727448025,XAU,2850.866338,3007.284474
1727534430,XAU,2810.761884,3030.761389
1727620906,XAU,2810.761884,3030.761389
1727707419,XAU,2813.82539,2983.825921
1727793709,XAU,2837.102633,2990.368768
1727879973,XAU,2841.377297,2994.921851
1727966556,XAU,2829.137709,2986.255126
1728052757,XAU,2851.086084,3008.808912
1728139279,XAU,2813.859594,3034.120091
1728225681,XAU,2813.859594,3034.120091
1728312120,XAU,2853.102162,3005.863125
1728398616,XAU,2845.677441,2998.67117
1728485095,XAU,2796.09121,2969.497939
1728571440,XAU,2795.718562,2949.717838
1728657578,XAU,2829.353673,2983.703706
1728744002,XAU,2814.072376,3033.813337
1728830691,XAU,2814.072376,3033.813337
1728916906,XAU,2840.208188,3010.894117
1729003226,XAU,2832.159757,3003.151754
1729089513,XAU,2868.866055,3022.114467
1729176295,XAU,2860.869167,3036.084258
1729262619,XAU,2907.909118,3064.651783
1729349003,XAU,2883.070517,3112.481839
1729435448,XAU,2883.070517,3112.481839
1729521711,XAU,2937.090098,3091.311155
1729607975,XAU,2919.977617,3094.41588
1729694241,XAU,2956.002335,3110.218891
1729780842,XAU,2934.001415,3091.43209
1729867456,XAU,2925.366874,3084.306551
1729953697,XAU,2917.83884,3144.266788
1730040204,XAU,2917.83884,3144.266788
1730126429,XAU,2904.503472,3118.940521
1730212888,XAU,2924.981929,3139.494981
1730299190,XAU,2988.932937,3143.398656
1730385897,XAU,2977.729595,3134.733961
1730471983,XAU,2957.065825,3113.848356
1730558417,XAU,2910.631264,3133.174303
1730645068,XAU,2910.631264,3133.174303
1730731425,XAU,2949.288129,3103.445529
1730817836,XAU,2952.090966,3106.1741
1730903995,XAU,2897.176516,3069.006771
1730990534,XAU,2853.066025,3011.571034
1731076975,XAU,2878.020871,3059.616772
1731163390,XAU,2853.072404,3075.287512
1731249598,XAU,2853.0729,3075.287512
1731336032,XAU,2867.688214,3022.318219
1731422414,XAU,2795.308919,2949.068302
1731508801,XAU,2804.439198,2958.108239
1731595170,XAU,2737.587099,2894.285718
1731681645,XAU,2766.937798,2923.804884
1731768265,XAU,2730.242244,2948.131147
1731854516,XAU,2730.241251,2948.130134
1731941087,XAU,2801.493615,2955.362629
1732027296,XAU,2853.401076,3007.033788
1732113857,XAU,2832.594239,2986.59121
1732200059,XAU,2881.727123,3038.948501
1732286537,XAU,2917.000495,3074.161753
1732372773,XAU,2906.71188,3132.643598
1732459468,XAU,2906.71188,3132.643598
1732545785,XAU,2912.9223,3067.119887
1732631597,XAU,2849.619255,3004.841666
1732718047,XAU,2874.657691,3028.48041
1732805053,XAU,2863.508039,3022.028278
1732891246,XAU,2892.655309,3049.708222
1732977778,XAU,2836.927645,3101.635852
1733064297,XAU,2836.927645,3101.635852
1733150000,XAU,2869.548413,3023.639906
1733236872,XAU,2878.603461,3032.53356
1733323033,XAU,2882.10556,3036.303148
1733409358,XAU,2877.992257,3034.565813
1733496107,XAU,2871.404401,3027.986316
1733582600,XAU,2830.297122,3058.0695
1733668913,XAU,2830.296378,3058.068993
1733754830,XAU,2896.675297,3050.320548
1733841462,XAU,2918.508362,3072.2237
1733927776,XAU,2930.132195,3108.535839
1734014099,XAU,2965.964656,3119.763262
1734100938,XAU,2900.169006,3078.328393
1734187407,XAU,2866.81038,3089.08587
1734273801,XAU,2866.810628,3089.086123
1734359600,XAU,2919.318864,3072.955755
1734446062,XAU,2893.65384,3047.677496
1734532932,XAU,2904.775811,3058.499829
1734619358,XAU,2869.719098,3026.343129
1734705780,XAU,2863.575554,3020.41692
1734792294,XAU,2858.475292,3082.753928
1734878452,XAU,2858.475292,3082.754434
1734965056,XAU,2880.62277,3037.897518
1735051434,XAU,2876.631316,3037.922646
1735137739,XAU,2874.24323,3055.838699
1735224081,XAU,2894.675214,3052.400704
1735310648,XAU,2894.800599,3052.324509
1735396988,XAU,2831.82688,3083.466271
1735483173,XAU,2831.82688,3083.466271
1735569787,XAU,2894.634721,3049.896354
1735656178,XAU,2890.8108,3046.183672
1735742562,XAU,2875.907698,3099.027562
1735828889,XAU,2905.499476,3081.748189
1735915176,XAU,2940.719801,3099.166416
1736001877,XAU,2891.350153,3114.691677
1736088182,XAU,2891.350153,3114.691677
1736174511,XAU,2923.953929,3084.206005
1736256329,XAU,2920.261823,3090.937572
1736347470,XAU,2938.329159,3092.700999
1736433578,XAU,2953.726083,3110.438849
1736520104,XAU,2975.20807,3131.975169
1736606669,XAU,2951.18301,3179.194283
1736692994,XAU,2951.18301,3179.194283
1736779383,XAU,2979.621011,3133.390361
1736865828,XAU,2967.456737,3121.950105
1736952292,XAU,2990.728515,3144.485326
1737038627,XAU,3002.579278,3160.708454
1737124959,XAU,3013.923743,3171.136763
1737211394,XAU,2958.735563,3200.426331
1737297581,XAU,2958.735563,3200.426331
1737384205,XAU,3022.617778,3176.25692
